Entity,Code,Year,Transport,Forestry,Energy,Other sources,"Agriculture, Land Use & Forestry",Waste,Residential & commercial,Industry,total CO
Bahamas,BHS,2007,1253310,4910265.4,1736000.2,0,4910000,0,405000,418175.7,13632751.3
Bahamas,BHS,2008,1321910,4910265.4,1802000.2,0,4910000,0,416000,424225.8,13784401.4
Bahamas,BHS,2009,1398890,4910265.4,1887000.3,0,4910000,0,423000,429355.9,13958511.6
Bahamas,BHS,2010,1466870,4910265.4,1971000.3,0,4910000,0,431000,434476,14123611.7
Bahrain,BHR,1990,1000267.4,-3309.2,10534251.4,0,-3000,0,126935.3,976011.8,12631156.7
Bahrain,BHR,1991,1011466,-3309.2,10250833.4,0,-3000,0,138234.5,924691.9,12318916.6
Bahrain,BHR,1992,1128021.7,-3309.2,10521563.2,0,-3000,0,146893.7,1074307.1,12864476.5
Bahrain,BHR,1993,1168236.8,-3309.2,10124867.5,0,-3000,0,146893.7,1380653.2,12814342
Bahrain,BHR,1994,1188144.4,-3309.2,10183886.1,0,-3000,0,155552,1336611.5,12857884.8
Bahrain,BHR,1995,1239468.1,-3309.2,10191129.4,0,-3000,0,155184.1,1401714.3,12981186.7
Bahrain,BHR,1996,1262475.3,-3309.2,10753433.6,0,-3000,0,173237.4,1341513.8,13524350.9
Bahrain,BHR,1997,1324407.7,-3309.2,11226345.6,0,-3000,0,245085.4,1556464.6,14345994.1
Bahrain,BHR,1998,1395239,-3309.2,12038823.4,0,-3000,0,314292.6,1465295.9,15207341.7
Bahrain,BHR,1999,1450762.2,-3309.2,12165393.3,0,-3000,0,168755.3,1572907.3,15351508.9
Bahrain,BHR,2000,1540000,-3309.2,12394800,0,-3000,0,177000,1426495,15531985.8
Bahrain,BHR,2001,1600000,-3472.2,12934200,0,-3000,0,186000,1560455.3,16274183.1
Bahrain,BHR,2002,1790000,-3472.2,13614500,0,-3000,0,191000,1512785.5,17101813.3
Bahrain,BHR,2003,1950000,-3472.2,14025000,0,-3000,0,208000,1418005.7,17594533.5
Bahrain,BHR,2004,2130000,-3472.2,14465000,0,-3000,0,222000,1634526,18445053.8
Bahrain,BHR,2005,2500000,-3472.2,15414800,0,-3000,0,234000,2100656.2,20242984
Bahrain,BHR,2006,2580000,-4289,16684400,0,-4000,0,188000,2309776.4,21753887.4
Bahrain,BHR,2007,2810000,-4289,17844600,0,-4000,0,193000,2263896.7,23103207.7
Bahrain,BHR,2008,2430000,-4289,20684500,0,-4000,0,212000,2258026.9,25576237.9
Bahrain,BHR,2009,2640000,-4289,20934400,0,-4000,0,230000,2326157.2,26122268.2
Bahrain,BHR,2010,2870000,-4289,21474200,0,-4000,0,252000,2416277.4,27004188.4
Bangladesh,BGD,1990,1669928.4,-328006.7,6750506.7,0,32238000,0,2994243.3,822103,44146774.7
Bangladesh,BGD,1991,1832574.4,-326716.2,6099069.3,0,32238000,0,2806482.5,531765.1,43181175.1
Bangladesh,BGD,1992,2112121.5,-325421.2,6610219.4,0,32238000,0,2902852.9,845169.5,44382942.1
Bangladesh,BGD,1993,2170149,-324121.7,7088402.2,0,32238000,0,3028723.5,826126.6,45027279.6
Bangladesh,BGD,1994,2213484.6,-322817.7,7752984.9,0,32238000,0,3217514.3,1098923.9,46198090
Bangladesh,BGD,1995,2671662.7,-321509,10031110.4,0,32238000,0,3715946.5,1495711.8,49830922.4
Bangladesh,BGD,1996,2942994.7,-320195.8,9667444.3,0,32233000,0,3992397.7,1600625.4,50116266.3
Bangladesh,BGD,1997,3328184.4,-318878,10784755.7,0,32198000,0,4552130.2,1534566.9,52078759.2
Bangladesh,BGD,1998,3401149.8,-317555.5,10651764.1,0,32285000,0,4838531.5,1585994.9,52444884.8
Bangladesh,BGD,1999,3102639.3,-316228.3,11636790.7,0,32307000,0,4847231.5,2147838.4,53725271.6
Bangladesh,BGD,2000,3040000,-314896.5,13021245,0,32190000,0,4900000,2776400,55612748.5
Bangladesh,BGD,2001,3797000,-815558.6,15281240,0,31250000,0,5740000,3419400,58672081.4
Bangladesh,BGD,2002,3274000,-817005.6,16379222,0,31250000,0,6220000,3511300,59817516.4
Bangladesh,BGD,2003,3295000,-818457.8,17076257,0,31251000,0,6770000,3538330,61112129.2
Bangladesh,BGD,2004,3296000,-819915.1,18257232,0,31373000,0,7070000,3454100,62630416.9
Bangladesh,BGD,2005,3817000,-821377.6,17669247,0,31253000,0,7650000,4021700,63589569.4
Bangladesh,BGD,2006,4117000,-12224833,20118242,0,20897000,0,6800000,3843000,43550409
Bangladesh,BGD,2007,4423000,-12287348.4,23065247,0,20958000,0,7450000,3854200,47463098.6
Bangladesh,BGD,2008,4706000,-12350088,25610247,0,21004000,0,8250000,3771600,50991759
Bangladesh,BGD,2009,5328000,-12413053.1,27522247,0,20736000,0,8660000,3724900,53558093.9
Bangladesh,BGD,2010,5982000,-12476244.8,27803247,0,20841000,0,9450000,3888030,55488032.2
Barbados,BRB,1990,124374,-17759.4,469300.8,0,-18000,0,286042.6,119706.9,963664.9
Barbados,BRB,1991,132173.4,-17759.4,548341.4,0,-18000,0,275446.7,88867.5,1009069.6
Barbados,BRB,1992,140397.2,-17759.4,582843.4,0,-18000,0,258875.5,56629.4,1002986.1
Barbados,BRB,1993,128150.4,-17759.4,523106.3,0,-18000,0,233611.3,53490.8,902599.4
Barbados,BRB,1994,126729.9,-17759.4,489834.2,0,-18000,0,227303,58468.9,866576.6
Barbados,BRB,1995,130027.2,-17759.4,493560.2,0,-18000,0,225554.2,58333.4,871715.6
Barbados,BRB,1996,126325.2,-17759.4,456533.5,0,-18000,0,237067.9,71170.9,855338.1
Barbados,BRB,1997,145288.9,-17759.4,509187.1,0,-18000,0,191234,98526.5,908477.1
Barbados,BRB,1998,245106.2,-17759.4,500796.2,0,-18000,0,146654.9,133524.6,990322.5
Barbados,BRB,1999,282938.1,-17759.4,537160.6,0,-18000,0,172746,130357.3,1087442.6
Barbados,BRB,2000,310070,-17759.4,551100.1,0,-18000,0,125000,135416.8,1085827.5
Barbados,BRB,2001,289000,-11828,544500.1,0,-12000,0,94100,127536.9,1031309
Barbados,BRB,2002,294300,-11828,568800.1,0,-12000,0,93400,145536.9,1078209
Barbados,BRB,2003,285180,-11828,549800.1,0,-12000,0,94300,155646.9,1061099
Barbados,BRB,2004,321100,-11828,549100.1,0,-12000,0,98800,153656.9,1098829
Barbados,BRB,2005,323282,-11828,556500.1,0,-12000,0,111000,159766.9,1126721
Barbados,BRB,2006,325740,58596.7,554900.1,0,60000,0,113000,158866.9,1271103.7
Barbados,BRB,2007,334360,58634,560200.1,0,60000,0,161000,141887,1316081.1
Barbados,BRB,2008,344050,58671.4,558600.1,0,60000,0,165000,140987,1327308.5
Barbados,BRB,2009,350630,58708.8,559700.1,0,60000,0,184000,138997,1352035.9
Barbados,BRB,2010,357220,58746.2,559700.1,0,60000,0,202000,147097,1384763.3
Belarus,BLR,1992,13560448,-35200000,58779544.6,0,-10075000,0,16772591.3,3916091.1,47753675
Belarus,BLR,1993,10709648.5,-35200000,50878402.7,0,-10075000,0,13946940.9,3044653.8,33304645.9
Belarus,BLR,1994,7905628.7,-35200000,46019684.7,0,-10075000,0,10835788.6,2653008,22139110
Belarus,BLR,1995,5822907.2,-35200000,39726581.3,0,-10075000,0,10788937.5,2562632.7,13626058.7
Belarus,BLR,1996,5703057.1,-35200000,39811872.9,0,-10099000,0,11402596.9,2598738.1,14217265
Belarus,BLR,1997,5999045.9,-35200000,41720175.6,0,-10142000,0,9730772.1,3246314.1,15354307.7
Belarus,BLR,1998,6058552.3,-35200000,39954195.3,0,-10123000,0,9593155.8,3132259.1,13415162.5
Belarus,BLR,1999,5654801.6,-35200000,38998074.9,0,-10006000,0,8731125.7,3173997.9,11352000.1
Belarus,BLR,2000,5384100,-35200000,38241080,0,-10064000,0,9450000,3006590,10817770
Belarus,BLR,2001,4966100,-43120000,37799080,0,-18299000,0,9050000,3014570,-6589250
Belarus,BLR,2002,6424240,-43120000,37827980,0,-15114000,0,8910000,3242270,-1829510
Belarus,BLR,2003,5452400,-43120000,38493790,0,-18195000,0,8970000,3265070,-5133740
Belarus,BLR,2004,5552400,-43120000,40856830,0,-18297000,0,9200000,3473224,-2334546
Belarus,BLR,2005,8522400,-43120000,40436560,0,-18256000,0,9900000,3615400,1098360
Belarus,BLR,2006,10082400,-51647286.2,41306540,0,-26479000,0,10800000,4041490,-11895856.2
Belarus,BLR,2007,12202400,-51649507.2,39736330,0,-26705000,0,10600000,4336710,-11479067.2
Belarus,BLR,2008,14662400,-51651718,40886290,0,-26684000,0,11400000,4500210,-6886818
Belarus,BLR,2009,17492520,-51653918.5,38916200,0,-26628000,0,10700000,4227410,-6945788.5
Belarus,BLR,2010,19872650,-51656108.9,40726120,0,-26550000,0,11700000,4608710,-1298628.9
Belgium,BEL,2000,24909000,-4677967.1,60867000,0,-3185000,179000,28400000,8692050,115184082.9
Belgium,BEL,2001,25684000,-4231636.6,59054000,0,-3230000,178000,29600000,8284350,115338713.4
Belgium,BEL,2002,25583900,-4241969.5,53724000,0,-3230000,176000,28200000,9057650,109269580.5
Belgium,BEL,2003,26365800,-4252259.7,55922000,0,-3230000,174000,32300000,9119190,116398730.3
Belgium,BEL,2004,26504800,-4262507.6,54085000,0,-3230000,173000,30600000,9439520,113309812.4
Belgium,BEL,2005,25932800,-4272713.6,49513000,0,-3230000,171000,31000000,9575340,108689426.4
Belgium,BEL,2006,25401800,-2867333.3,50670000,0,-2614000,167000,28000000,9921340,108678806.7
Belgium,BEL,2007,25232800,-2867333.3,51096000,0,-2614000,163000,24700000,9707690,105418156.7
Belgium,BEL,2008,25415800,-2867333.3,52505000,0,-2614000,159000,28300000,9764480,110662946.7
Belgium,BEL,2009,24771200,-2867333.3,49432000,0,-2614000,155000,26100000,9422460,104399326.7
Belgium,BEL,2010,23319800,-2867333.3,53679000,0,-2614000,151000,28500000,9961540,110130006.7
Belize,BLZ,1990,87328.8,-2877443.7,53488.3,0,5056000,0,148369.5,2156.5,2469899.4
Belize,BLZ,1991,100529.7,-2905324.9,60894.6,0,5056000,0,158978,2196.6,2473274
Belize,BLZ,1992,90442.9,-2933752.1,54794.6,0,5056000,0,126488.4,2238.8,2396212.6
Belize,BLZ,1993,82688.1,-2962741.6,52816.6,0,5056000,0,109422.2,2282.4,2340467.7
Belize,BLZ,1994,79959.2,-2992310.3,55464.7,0,5056000,0,104890.4,2326.5,2306330.5
Belize,BLZ,1995,93672.4,-3022475.7,64036.4,0,5056000,0,120311.7,2370.4,2313915.2
Belize,BLZ,1996,80009.6,-3053256,54235.5,0,5063000,0,100883.6,2413.9,2247286.6
Belize,BLZ,1997,130531.3,-3084670.1,96726.1,0,4898000,0,110102.2,2532,2153221.5
Belize,BLZ,1998,210730.1,-3116738,93512,0,5082000,0,55419.6,2574.7,2327498.4
Belize,BLZ,1999,242253.3,-3149480.3,99719.8,0,5037000,0,62583,2617.2,2294693
Belize,BLZ,2000,340600,-3182918.3,139200.1,0,4998000,0,35600,2737.7,2333219.5
Belize,BLZ,2001,442870,1178540.2,179900.1,0,5870000,0,84000,2776.9,7758087.2
Belize,BLZ,2002,429640,1185489.3,174300.1,0,5748000,0,86100,2815,7626344.4
Belize,BLZ,2003,429160,1192520.9,171900.1,0,6696000,0,89600,2864.1,8582045.1
Belize,BLZ,2004,475370,1199636.4,194100.1,0,5824000,0,94700,2902.3,7790708.8
Belize,BLZ,2005,481350,1206837.4,196300.1,0,6676000,0,101000,2940.4,8664427.9
Belize,BLZ,2006,517330,2087290.6,208400.1,0,5307000,0,100000,2979.5,8223000.2
Belize,BLZ,2007,517980,2094788,209600.1,0,5958000,0,88700,2877.7,8871945.8
Belize,BLZ,2008,545230,2102338.9,221700.1,0,5785000,0,90200,2915.8,8747384.8
Belize,BLZ,2009,566190,2109944,229900.1,0,5258000,0,86800,2903.9,8253738
Belize,BLZ,2010,587150,2117603.8,238000.1,0,5082000,0,83300,2892,8110945.9
Benin,BEN,1990,164162.2,-59836.3,58032,0,14777000,0,33103.7,159585.3,15132046.9
Benin,BEN,1991,131231.5,-59793.8,45043.9,0,14777000,0,24075.4,168694.8,15086251.8
Benin,BEN,1992,118818.9,-59750.4,54610.3,0,14777000,0,39122.5,191235.2,15121036.5
Benin,BEN,1993,118818.9,-59705.8,61001.2,0,14777000,0,30094.3,195485.8,15122694.4
Benin,BEN,1994,121921.8,-59660.1,57971.7,0,14777000,0,39122.5,194740.9,15131096.8
Benin,BEN,1995,121921.8,-59613.3,60988.7,0,14777000,0,42131.9,194356.3,15136785.4
Benin,BEN,1996,497751.9,-59565.2,183606.9,0,14777000,0,225338.8,184614.1,15808746.5
Benin,BEN,1997,679993.4,-59515.9,221907.7,0,14777000,0,255433,224239.3,16099057.5
Benin,BEN,1998,752462.8,-59465.3,191183.8,0,14777000,0,273489.7,113039.7,16047710.7
Benin,BEN,1999,846744.5,-59413.3,206289.7,0,14777000,0,285527.2,113175.6,16169323.7
Benin,BEN,2000,920000,-59359.8,206100,0,14777000,0,297000,134492,16275232.2
Benin,BEN,2001,988100,-105648.7,216700,0,10531000,0,533000,135255,12298406.3
Benin,BEN,2002,1160000,-105862.2,219600,0,10531000,0,581000,135139,12520876.8
Benin,BEN,2003,1370000,-106080.1,199200,0,10531000,0,708000,135154,12837273.9
Benin,BEN,2004,1400000,-106302.4,206500,0,10531000,0,828000,135060,12994257.6
Benin,BEN,2005,1410000,-106529.3,204000,0,10531000,0,922000,134976,13095446.7
Benin,BEN,2006,1840000,-183851.6,245700,0,10538000,0,955000,643992,14038840.4
Benin,BEN,2007,1930000,-184011.7,254800,0,10538000,0,985000,661908,14185696.3
Benin,BEN,2008,1760000,-184175.2,253600,0,10538000,0,1010000,674924,14052348.8
Benin,BEN,2009,2020000,-184342.2,255700,0,10538000,0,1040000,674841,14344198.8
Benin,BEN,2010,2270000,-184512.8,256500,0,10538000,0,1030000,741757,14651744.2
Bermuda,BMU,1990,84475.4,-684.9,201317.5,0,-1000,0,320562.3,4115.6,608785.9
Bermuda,BMU,1991,81498.3,-684.9,187703.1,0,-1000,0,266226.8,4140.2,537883.5
Bermuda,BMU,1992,68811.8,-684.9,160378.8,0,-1000,0,192281,4163.3,423950
Bermuda,BMU,1993,71785.5,-684.9,172975.8,0,-1000,0,181811,4185.3,429072.7
Bermuda,BMU,1994,72756.4,-684.9,185055.5,0,-1000,0,188224.1,4206.5,448557.6
Bermuda,BMU,1995,72871.9,-684.9,185178.9,0,-1000,0,193309.7,4227.4,453903
Bermuda,BMU,1996,73859.3,-684.9,186918.6,0,-1000,0,197786.4,4248,461127.4
Bermuda,BMU,1997,74908.4,-684.9,198647.7,0,-1000,0,102382.7,4268.1,378522
Bermuda,BMU,1998,155282.8,-684.9,188247,0,-1000,0,73251.7,4287.8,419384.4
Bermuda,BMU,1999,165852.4,-684.9,197559.9,0,-1000,0,83009.2,4307.4,449044
Bermuda,BMU,2000,173670,-684.9,189700,0,-1000,0,111000,4329.6,477014.7
Bermuda,BMU,2001,165210,-409.2,184500,0,0,0,115000,4344.6,468645.4
Bermuda,BMU,2002,172890,-409.2,189700,0,0,0,119000,4361.7,485542.5
Bermuda,BMU,2003,176750,-409.2,194900,0,0,0,125000,4387.7,500628.5
Bermuda,BMU,2004,196100,-409.2,216300,0,0,0,131000,4402.7,547393.5
Bermuda,BMU,2005,199210,-409.2,218600,0,0,0,118000,4417.7,539818.5
Bermuda,BMU,2006,204360,-399.5,224100,0,0,0,122000,4432.7,554493.2
Bermuda,BMU,2007,206990,-399.5,235000,0,0,0,46200,4448.8,492239.3
Bermuda,BMU,2008,215640,-399.5,244900,0,0,0,47100,4463.8,511704.3
Bermuda,BMU,2009,220440,-399.5,253900,0,0,0,44400,4478.8,522819.3
Bermuda,BMU,2010,226340,-399.5,263000,0,0,0,41700,4502.8,535143.3
Bhutan,BTN,1990,50841.8,-4106666.7,17866.6,0,-4107000,0,36449.6,77268.4,-8031240.3
Bhutan,BTN,1991,52933.8,-4106666.7,19138.7,0,-4107000,0,35403.6,78687.2,-8027503.4
Bhutan,BTN,1992,62150.7,-4106666.7,44116.5,0,-4107000,0,36843.1,81073.2,-7989483.2
Bhutan,BTN,1993,58703.7,-4106666.7,41089,0,-4107000,0,39376.9,84204.7,-7990292.4
Bhutan,BTN,1994,59738.9,-4106666.7,51447.8,0,-4107000,0,40774.6,95265,-7966440.4
Bhutan,BTN,1995,69772.4,-4106666.7,52391.3,0,-4107000,0,48754.3,133915.6,-7908833.1
Bhutan,BTN,1996,87326.1,-4106666.7,53232.8,0,-4107000,0,47615.9,135961.8,-7889530.1
Bhutan,BTN,1997,94339,-4106666.7,64907.5,0,-4107000,0,47411,146596.7,-7860412.5
Bhutan,BTN,1998,92984.1,-4106666.7,54225.8,0,-4107000,0,47966,152751.2,-7865739.6
Bhutan,BTN,1999,91952.5,-4106666.7,46929.1,0,-4107000,0,54996.1,152986.8,-7866802.2
Bhutan,BTN,2000,100810,-4106666.7,48300,0,-4107000,0,60600,142888.6,-7861068.1
Bhutan,BTN,2001,104100,-4400000,50400,0,-4400000,0,63500,151029.2,-8430970.8
Bhutan,BTN,2002,74131,-4400000,44500,0,-4400000,0,54600,168779.9,-8457989.1
Bhutan,BTN,2003,72331,-4400000,45400,0,-4400000,0,44700,168920.5,-8468648.5
Bhutan,BTN,2004,71141,-4400000,46500,0,-4400000,0,59800,170281.2,-8452277.8
Bhutan,BTN,2005,78279,-4400000,48200,0,-4400000,0,41800,170421.9,-8461299.1
Bhutan,BTN,2006,78590,-2933333.3,46100,0,-2933000,0,51900,183482.6,-5506260.7
Bhutan,BTN,2007,82080,-2933333.3,45800,0,-2933000,0,101000,186823.2,-5450630.1
Bhutan,BTN,2008,85580,-2933333.3,47100,0,-2933000,0,108000,185773.9,-5439879.4
Bhutan,BTN,2009,88080,-2933333.3,46800,0,-2933000,0,130000,190824.6,-5410628.7
Bhutan,BTN,2010,90480,-2933333.3,46400,0,-2933000,0,152000,204175.3,-5373278
Bolivia,BOL,1990,2161891,362431.7,2950103.9,0,77367000,0,1106172.9,257480.6,84205080.1
Bolivia,BOL,1991,2289262.1,363992.4,3208922.1,0,77367000,0,1345399.2,300653.1,84875228.9
Bolivia,BOL,1992,2260490.2,365566.5,3634695.7,0,77367000,0,1457790.3,304466.1,85390008.8
Bolivia,BOL,1993,2353163.4,367154.3,4504286,0,77367000,0,1507849.7,292119.6,86391573
Bolivia,BOL,1994,2448001.5,368756,5524376,0,77367000,0,1781700.3,359728,87849561.8
Bolivia,BOL,1995,2717400.2,370371.8,4338615.7,0,77367000,0,2182266.1,399006.7,87374660.5
Bolivia,BOL,1996,3121488.7,372001.7,3770176.5,0,77367000,0,2069694.8,421676.2,87122037.9
Bolivia,BOL,1997,3024302.5,373646,4508239.5,0,77367000,0,2112907.5,462141,87848236.5
Bolivia,BOL,1998,3052865.4,375305,4147017.4,0,77367000,0,2083898.9,513059.4,87539146.1
Bolivia,BOL,1999,3128843.7,376978.7,3992718.4,0,77367000,0,1784272.8,529543,87179356.6
Bolivia,BOL,2000,2826900,378667.5,3683000,0,77367000,0,1770000,473619,86499186.5
Bolivia,BOL,2001,2874800,-271007.9,4393000,0,77000000,0,1930000,436066,86362858.1
Bolivia,BOL,2002,2726000,-272237.4,4206000,0,77000000,0,1270000,441284,85371046.6
Bolivia,BOL,2003,3280300,-273478.2,4028000,0,77000000,0,1290000,490342,85815163.8
Bolivia,BOL,2004,3525200,-274730.3,4673000,0,77000000,0,1110000,540790,86574259.7
Bolivia,BOL,2005,3511200,-275993.9,5154000,0,77000000,0,1320000,601128,87310334.1
Bolivia,BOL,2006,3766600,-56524862.4,5121000,0,87267000,0,1240000,670576,41540313.6
Bolivia,BOL,2007,4487800,-57015083,5653000,0,87267000,0,1320000,699884,42412601
Bolivia,BOL,2008,4525700,-57513881,5621000,0,87267000,0,1520000,676330,42096149
Bolivia,BOL,2009,4674700,-58021483.5,6084000,0,87267000,0,1510000,670780,42184996.5
Bolivia,BOL,2010,5215200,-58538125.8,6646700,0,87267000,0,1630000,735230,42956004.2
Bosnia and Herzegovina,BIH,1992,1080643.2,-8859425.6,10481025.8,0,-7899000,1280.8,4554287,245237.6,-395951.2
Bosnia and Herzegovina,BIH,1993,959979.2,-8877896,8618910.8,0,-7899000,1250.2,4024638.8,168034.1,-3004082.9
Bosnia and Herzegovina,BIH,1994,1098118.5,-8896408.3,1481962.7,0,-7899000,1285.6,807281.2,154803.2,-13251957.1
Bosnia and Herzegovina,BIH,1995,1128453.5,-8914962.7,1605851.6,0,-7899000,1380.8,881451,153599.2,-13043226.6
Bosnia and Herzegovina,BIH,1996,1164596.7,-8933559.3,2593753.2,0,-7873000,1747.4,700470.7,157859,-12188132.3
Bosnia and Herzegovina,BIH,1997,1200830,-8952198.2,6516153.1,0,-7916000,2008,1026643.2,190043.7,-7932520.2
Bosnia and Herzegovina,BIH,1998,1550178.5,-8970879.7,8508791,0,-7898000,2105.1,911006.7,255625.8,-5641172.6
Bosnia and Herzegovina,BIH,1999,1496419.6,-8989603.8,8373782.3,0,-7806000,2296.3,867677.8,326658.8,-5728769
Bosnia and Herzegovina,BIH,2000,1826600,-9008370.8,10340000,0,-7847000,2440,1400000,378080,-2908250.8
Bosnia and Herzegovina,BIH,2001,1905600,0,10320000,0,153000,2560,1460000,548940,14390100
Bosnia and Herzegovina,BIH,2002,1976000,0,9690000,0,135000,2680,1280000,613020,13696700
Bosnia and Herzegovina,BIH,2003,2065000,0,9251000,0,378000,2800,1400000,626630,13723430
Bosnia and Herzegovina,BIH,2004,2548000,0,11290700,0,135000,2930,1390000,696360,16062990
Bosnia and Herzegovina,BIH,2005,2566000,0,11915100,0,136000,3040,1320000,711160,16651300
Bosnia and Herzegovina,BIH,2006,2746000,0,13333800,0,138000,3140,1340000,804850,18365790
Bosnia and Herzegovina,BIH,2007,2916000,0,14084500,0,254000,3230,1360000,810440,19428170
Bosnia and Herzegovina,BIH,2008,2916000,0,14222400,0,136000,3320,1370000,866040,19513760
Bosnia and Herzegovina,BIH,2009,2703000,0,20651600,0,135000,3410,945000,826530,25264540
Bosnia and Herzegovina,BIH,2010,2829000,0,20608700,0,135000,3500,1170000,921030,25667230
Botswana,BWA,1990,535154.1,-15137895.7,527904.5,0,36802000,0,428617.2,14148.2,23169928.3
Botswana,BWA,1991,584269.4,-15268440.5,535216.1,0,36802000,0,404629.9,55787.2,23113462.1
Botswana,BWA,1992,597718.7,-15401256.4,484663.9,0,36802000,0,479871.6,97422.8,23060420.6
Botswana,BWA,1993,590159.2,-15536403.2,417583.9,0,36802000,0,446767.5,99127.4,22819234.8
Botswana,BWA,1994,583713.3,-15673942.9,358202.7,0,36802000,0,656496.1,131431.4,22857900.6
Botswana,BWA,1995,596705.1,-15813939.6,358991.8,0,36802000,0,673520.4,150413.7,22767691.4
Botswana,BWA,1996,602222.4,-15956459.6,332344.8,0,45782000,0,575690.4,95522.5,31431320.5
Botswana,BWA,1997,680696.7,-16101571.8,359072.7,0,54203000,0,595511.7,149742,39886451.3
Botswana,BWA,1998,695996.9,-16249347.7,1331031.2,0,61356000,0,750009.6,143995.9,48027685.9
Botswana,BWA,1999,730106.8,-16399861.2,1348774.3,0,49781000,0,716855.3,173512.6,36350387.8
Botswana,BWA,2000,971292,-16553189,1561000.1,0,40903000,0,165000,145018,27192121.1
Botswana,BWA,2001,806638,-17095471.3,1646000.1,0,27037000,0,180000,185058.4,12759225.2
Botswana,BWA,2002,783930,-17258487.3,1806000.1,0,85134000,0,181000,206178.5,70852621.3
Botswana,BWA,2003,796230,-17424642.1,1630000.1,0,37382000,0,187000,223178.6,22793766.6
Botswana,BWA,2004,1483060,-17594027.3,2007000.1,0,21285000,0,204000,192544.5,7577577.3
Botswana,BWA,2005,1485300,-17766738,2267000.1,0,38902000,0,159000,183444.4,25230006.5
Botswana,BWA,2006,1529948,-17209539.8,2403000.1,0,26902000,0,158000,164424.3,13947832.6
Botswana,BWA,2007,1590364,-17381859.3,2890000.1,0,42471000,0,233000,150414.1,29952918.9
Botswana,BWA,2008,1490781,-17557664.6,2710000.1,0,25856000,0,163000,133404,12795520.5
Botswana,BWA,2009,1421067,-17737062.5,2580000.1,0,16092000,0,164000,116093.9,2636098.5
Botswana,BWA,2010,1521387,-17920164.4,2760000.1,0,15338000,0,166000,99183.8,1964406.5
Brazil,BRA,1990,81399425.2,-224005871.2,81207181.6,0,878675000,143607.2,27278579.8,26644372.1,871342294.7
Brazil,BRA,1991,85173050.9,-225017024.8,84812011.4,0,878675000,147104.5,26972324.9,27775479.8,878537946.7
Brazil,BRA,1992,85800617.9,-226037629.6,88062090.3,0,878675000,149513.7,28258435.4,25872787.2,880780814.9
Brazil,BRA,1993,89183208.2,-227067818.6,90991938.2,0,878675000,154836.6,29457358.7,26790288,888184811.1
Brazil,BRA,1994,93264971.6,-228107727.4,94128486.8,0,878675000,160886.2,31201701.6,26910993.5,896234312.3
Brazil,BRA,1995,103205738.8,-229157494.4,100239473.5,0,878675000,166213.2,33014834.4,28044329.4,914188094.9
Brazil,BRA,1996,112674271.9,-230217260.2,109303418.2,0,878656000,170858.5,33733228.5,30683918.9,935004435.8
Brazil,BRA,1997,119636843.8,-231287168.6,116233347.1,0,878701000,176049.3,35787325.8,31960419,951207816.4
